"WHO_Code","ADM0NAME","DateReport1","epiWeek","NewCases","NewDeaths","TotalCases","TotalDeaths"
"ALB","ALBANIA","2020-05-11","2020-20",0.00,0.00,830.00,30.00
"ALB","ALBANIA","2020-05-12","2020-20",4.00,0.00,834.00,30.00
"ALB","ALBANIA","2020-05-13","2020-20",4.00,0.00,838.00,30.00
"ALB","ALBANIA","2020-05-14","2020-20",4.00,0.00,842.00,30.00
"ALB","ALBANIA","2020-05-15","2020-20",18.00,0.00,860.00,30.00
"ALB","ALBANIA","2020-05-16","2020-20",35.00,0.00,895.00,30.00
"ALB","ALBANIA","2020-05-17","2020-20",13.00,0.00,908.00,30.00
"ALB","ALBANIA","2020-05-18","2020-21",2.00,0.00,910.00,30.00
"ALB","ALBANIA","2020-05-19","2020-21",0.00,0.00,910.00,30.00
"ALB","ALBANIA","2020-05-20","2020-21",16.00,0.00,926.00,30.00
"ALB","ALBANIA","2020-05-21","2020-21",5.00,0.00,931.00,30.00
"ALB","ALBANIA","2020-05-22","2020-21",0.00,0.00,931.00,30.00
"ALB","ALBANIA","2020-05-23","2020-21",12.00,0.00,943.00,30.00
"ALB","ALBANIA","2020-05-24","2020-21",8.00,1.00,951.00,31.00
"ALB","ALBANIA","2020-05-25","2020-22",15.00,0.00,966.00,31.00
"ALB","ALBANIA","2020-05-26","2020-22",25.00,1.00,991.00,32.00
"ALB","ALBANIA","2020-05-27","2020-22",21.00,0.00,1012.00,32.00
"ALB","ALBANIA","2020-05-28","2020-22",26.00,0.00,1038.00,32.00
"ALB","ALBANIA","2020-05-29","2020-22",23.00,0.00,1061.00,32.00
"ALB","ALBANIA","2020-05-30","2020-22",23.00,0.00,1084.00,32.00
"ALB","ALBANIA","2020-05-31","2020-22",14.00,0.00,1098.00,32.00
"ALB","ALBANIA","2020-06-01","2020-23",7.00,0.00,1105.00,32.00
"ALB","ALBANIA","2020-06-02","2020-23",36.00,0.00,1141.00,32.00
"ALB","ALBANIA","2020-06-03","2020-23",20.00,1.00,1161.00,33.00
"ALB","ALBANIA","2020-06-04","2020-23",36.00,0.00,1197.00,33.00
"ALB","ALBANIA","2020-06-05","2020-23",15.00,0.00,1212.00,33.00
"ALB","ALBANIA","2020-06-06","2020-23",20.00,1.00,1232.00,34.00
"ALB","ALBANIA","2020-06-07","2020-23",14.00,0.00,1246.00,34.00
"ALB","ALBANIA","2020-06-08","2020-24",17.00,0.00,1263.00,34.00
"ALB","ALBANIA","2020-06-09","2020-24",36.00,0.00,1299.00,34.00
"ALB","ALBANIA","2020-06-10","2020-24",42.00,0.00,1341.00,34.00
"ALB","ALBANIA","2020-06-11","2020-24",44.00,0.00,1385.00,34.00
"ALB","ALBANIA","2020-06-12","2020-24",31.00,2.00,1416.00,36.00
"ALB","ALBANIA","2020-06-13","2020-24",48.00,0.00,1464.00,36.00
"ALB","ALBANIA","2020-06-14","2020-24",57.00,0.00,1521.00,36.00
"ALB","ALBANIA","2020-06-15","2020-25",69.00,0.00,1590.00,36.00
"ALB","ALBANIA","2020-06-16","2020-25",82.00,1.00,1672.00,37.00
"ALB","ALBANIA","2020-06-17","2020-25",50.00,1.00,1722.00,38.00
"ALB","ALBANIA","2020-06-18","2020-25",66.00,1.00,1788.00,39.00
"ALB","ALBANIA","2020-06-19","2020-25",50.00,3.00,1838.00,42.00
"ALB","ALBANIA","2020-06-20","2020-25",0.00,0.00,1838.00,42.00
"ALB","ALBANIA","2020-06-21","2020-25",53.00,1.00,1891.00,43.00
"ALB","ALBANIA","2020-06-22","2020-26",104.00,1.00,1995.00,44.00
"ALB","ALBANIA","2020-06-23","2020-26",52.00,1.00,2047.00,45.00
"ALB","ALBANIA","2020-06-24","2020-26",67.00,2.00,2114.00,47.00
"ALB","ALBANIA","2020-06-25","2020-26",78.00,1.00,2192.00,48.00
"ALB","ALBANIA","2020-06-26","2020-26",77.00,3.00,2269.00,51.00
"ALB","ALBANIA","2020-06-27","2020-26",61.00,2.00,2330.00,53.00
"ALB","ALBANIA","2020-06-28","2020-26",72.00,2.00,2402.00,55.00
"ALB","ALBANIA","2020-06-29","2020-27",64.00,3.00,2466.00,58.00
"ALB","ALBANIA","2020-06-30","2020-27",69.00,4.00,2535.00,62.00
"ALB","ALBANIA","2020-07-01","2020-27",45.00,3.00,2580.00,65.00
"ALB","ALBANIA","2020-07-02","2020-27",82.00,4.00,2662.00,69.00
"ALB","ALBANIA","2020-07-03","2020-27",90.00,3.00,2752.00,72.00
"ALB","ALBANIA","2020-07-04","2020-27",67.00,2.00,2819.00,74.00
"ALB","ALBANIA","2020-07-05","2020-27",74.00,2.00,2893.00,76.00
"ALB","ALBANIA","2020-07-06","2020-28",71.00,3.00,2964.00,79.00
"ALB","ALBANIA","2020-07-07","2020-28",74.00,2.00,3038.00,81.00
"ALB","ALBANIA","2020-07-08","2020-28",68.00,2.00,3106.00,83.00
"ALB","ALBANIA","2020-07-09","2020-28",82.00,0.00,3188.00,83.00
"ALB","ALBANIA","2020-07-10","2020-28",90.00,2.00,3278.00,85.00
"ALB","ALBANIA","2020-07-11","2020-28",93.00,4.00,3371.00,89.00
"ALB","ALBANIA","2020-07-12","2020-28",83.00,4.00,3454.00,93.00
"ALB","ALBANIA","2020-07-13","2020-29",117.00,2.00,3571.00,95.00
"ALB","ALBANIA","2020-07-14","2020-29",96.00,2.00,3667.00,97.00
"ALB","ALBANIA","2020-07-15","2020-29",85.00,4.00,3752.00,101.00
"ALB","ALBANIA","2020-07-16","2020-29",99.00,3.00,3851.00,104.00
"ALB","ALBANIA","2020-07-17","2020-29",55.00,3.00,3906.00,107.00
"ALB","ALBANIA","2020-07-18","2020-29",0.00,0.00,3906.00,107.00
"ALB","ALBANIA","2020-07-19","2020-29",102.00,4.00,4008.00,111.00
"ALB","ALBANIA","2020-07-20","2020-30",82.00,1.00,4090.00,112.00
"ALB","ALBANIA","2020-07-21","2020-30",81.00,1.00,4171.00,113.00
"ALB","ALBANIA","2020-07-22","2020-30",119.00,4.00,4290.00,117.00
"ALB","ALBANIA","2020-07-23","2020-30",68.00,3.00,4358.00,120.00
"ALB","ALBANIA","2020-07-24","2020-30",108.00,3.00,4466.00,123.00
"ALB","ALBANIA","2020-07-25","2020-30",104.00,5.00,4570.00,128.00
"ALB","ALBANIA","2020-07-26","2020-30",67.00,6.00,4637.00,134.00
"ALB","ALBANIA","2020-07-27","2020-31",126.00,4.00,4763.00,138.00
"ALB","ALBANIA","2020-07-28","2020-31",117.00,6.00,4880.00,144.00
"ALB","ALBANIA","2020-07-29","2020-31",117.00,4.00,4997.00,148.00
"ALB","ALBANIA","2020-07-30","2020-31",108.00,2.00,5105.00,150.00
"ALB","ALBANIA","2020-07-31","2020-31",92.00,4.00,5197.00,154.00
"ALB","ALBANIA","2020-08-01","2020-31",79.00,3.00,5276.00,157.00
"ALB","ALBANIA","2020-08-02","2020-31",120.00,4.00,5396.00,161.00
"ALB","ALBANIA","2020-08-03","2020-32",123.00,5.00,5519.00,166.00
"ALB","ALBANIA","2020-08-04","2020-32",101.00,6.00,5620.00,172.00
"ALB","ALBANIA","2020-08-05","2020-32",130.00,4.00,5750.00,176.00
"ALB","ALBANIA","2020-08-06","2020-32",139.00,6.00,5889.00,182.00
"ALB","ALBANIA","2020-08-07","2020-32",127.00,6.00,6016.00,188.00
"ALB","ALBANIA","2020-08-08","2020-32",135.00,1.00,6151.00,189.00
"ALB","ALBANIA","2020-08-09","2020-32",124.00,4.00,6275.00,193.00
"ALB","ALBANIA","2020-08-10","2020-33",136.00,6.00,6411.00,199.00
"ALB","ALBANIA","2020-08-11","2020-33",125.00,1.00,6536.00,200.00
"ALB","ALBANIA","2020-08-12","2020-33",140.00,5.00,6676.00,205.00
"ALB","ALBANIA","2020-08-13","2020-33",141.00,3.00,6817.00,208.00
"ALB","ALBANIA","2020-08-14","2020-33",154.00,5.00,6971.00,213.00
"ALB","ALBANIA","2020-08-15","2020-33",146.00,6.00,7117.00,219.00
"ALB","ALBANIA","2020-08-16","2020-33",143.00,6.00,7260.00,225.00
"ALB","ALBANIA","2020-08-17","2020-34",120.00,3.00,7380.00,228.00
"ALB","ALBANIA","2020-08-18","2020-34",119.00,2.00,7499.00,230.00
"ALB","ALBANIA","2020-08-19","2020-34",155.00,2.00,7654.00,232.00
"ALB","ALBANIA","2020-08-20","2020-34",158.00,2.00,7812.00,234.00
"ALB","ALBANIA","2020-08-21","2020-34",155.00,4.00,7967.00,238.00
"ALB","ALBANIA","2020-08-22","2020-34",152.00,2.00,8119.00,240.00
"ALB","ALBANIA","2020-08-23","2020-34",156.00,5.00,8275.00,245.00
"ALB","ALBANIA","2020-08-24","2020-35",152.00,5.00,8427.00,250.00
"ALB","ALBANIA","2020-08-25","2020-35",178.00,4.00,8605.00,254.00
"ALB","ALBANIA","2020-08-26","2020-35",154.00,5.00,8759.00,259.00
"ALB","ALBANIA","2020-08-27","2020-35",168.00,4.00,8927.00,263.00
"ALB","ALBANIA","2020-08-28","2020-35",156.00,3.00,9083.00,266.00
"ALB","ALBANIA","2020-08-29","2020-35",112.00,5.00,9195.00,271.00
"ALB","ALBANIA","2020-08-30","2020-35",84.00,4.00,9279.00,275.00
"ALB","ALBANIA","2020-08-31","2020-36",101.00,5.00,9380.00,280.00
"ALB","ALBANIA","2020-09-01","2020-36",133.00,4.00,9513.00,284.00
"ALB","ALBANIA","2020-09-02","2020-36",93.00,6.00,9606.00,290.00
"ALB","ALBANIA","2020-09-03","2020-36",122.00,6.00,9728.00,296.00
"ALB","ALBANIA","2020-09-04","2020-36",116.00,5.00,9844.00,301.00
"ALB","ALBANIA","2020-09-05","2020-36",123.00,5.00,9967.00,306.00
"ALB","ALBANIA","2020-09-06","2020-36",135.00,6.00,10102.00,312.00
"ALB","ALBANIA","2020-09-07","2020-37",153.00,4.00,10255.00,316.00
"ALB","ALBANIA","2020-09-08","2020-37",151.00,3.00,10406.00,319.00
"ALB","ALBANIA","2020-09-09","2020-37",147.00,2.00,10553.00,321.00
"ALB","ALBANIA","2020-09-10","2020-37",151.00,1.00,10704.00,322.00
"ALB","ALBANIA","2020-09-11","2020-37",156.00,2.00,10860.00,324.00
"ALB","ALBANIA","2020-09-12","2020-37",161.00,3.00,11021.00,327.00
"ALB","ALBANIA","2020-09-13","2020-37",164.00,3.00,11185.00,330.00
"ALB","ALBANIA","2020-09-14","2020-38",168.00,4.00,11353.00,334.00
"ALB","ALBANIA","2020-09-15","2020-38",167.00,4.00,11520.00,338.00
"ALB","ALBANIA","2020-09-16","2020-38",152.00,2.00,11672.00,340.00
"ALB","ALBANIA","2020-09-17","2020-38",144.00,3.00,11816.00,343.00
"ALB","ALBANIA","2020-09-18","2020-38",132.00,4.00,11948.00,347.00
"ALB","ALBANIA","2020-09-19","2020-38",125.00,6.00,12073.00,353.00
"ALB","ALBANIA","2020-09-20","2020-38",153.00,5.00,12226.00,358.00
"ALB","ALBANIA","2020-09-21","2020-39",159.00,4.00,12385.00,362.00
"ALB","ALBANIA","2020-09-22","2020-39",150.00,2.00,12535.00,364.00
"ALB","ALBANIA","2020-09-23","2020-39",131.00,3.00,12666.00,367.00
"ALB","ALBANIA","2020-09-24","2020-39",121.00,3.00,12787.00,370.00
"ALB","ALBANIA","2020-09-25","2020-39",134.00,0.00,12921.00,370.00
"ALB","ALBANIA","2020-09-26","2020-39",124.00,3.00,13045.00,373.00
"ALB","ALBANIA","2020-09-27","2020-39",108.00,2.00,13153.00,375.00
"ALB","ALBANIA","2020-09-28","2020-40",106.00,2.00,13259.00,377.00
"ALB","ALBANIA","2020-09-29","2020-40",132.00,3.00,13391.00,380.00
"ALB","ALBANIA","2020-09-30","2020-40",127.00,4.00,13518.00,384.00
"ALB","ALBANIA","2020-10-01","2020-40",131.00,3.00,13649.00,387.00
"ALB","ALBANIA","2020-10-02","2020-40",157.00,1.00,13806.00,388.00
"ALB","ALBANIA","2020-10-03","2020-40",159.00,1.00,13965.00,389.00
"ALB","ALBANIA","2020-10-04","2020-40",152.00,3.00,14117.00,392.00
"ALB","ALBANIA","2020-10-05","2020-41",149.00,4.00,14266.00,396.00
"ALB","ALBANIA","2020-10-06","2020-41",144.00,4.00,14410.00,400.00
"ALB","ALBANIA","2020-10-07","2020-41",158.00,3.00,14568.00,403.00
"ALB","ALBANIA","2020-10-08","2020-41",162.00,4.00,14730.00,407.00
"ALB","ALBANIA","2020-10-09","2020-41",169.00,4.00,14899.00,411.00
"ALB","ALBANIA","2020-10-10","2020-41",167.00,2.00,15066.00,413.00
"ALB","ALBANIA","2020-10-11","2020-41",165.00,3.00,15231.00,416.00
"ALB","ALBANIA","2020-10-12","2020-42",168.00,4.00,15399.00,420.00
"ALB","ALBANIA","2020-10-13","2020-42",171.00,4.00,15570.00,424.00
"ALB","ALBANIA","2020-10-14","2020-42",182.00,5.00,15752.00,429.00
"ALB","ALBANIA","2020-10-15","2020-42",203.00,5.00,15955.00,434.00
"ALB","ALBANIA","2020-10-16","2020-42",257.00,5.00,16212.00,439.00
"ALB","ALBANIA","2020-10-17","2020-42",289.00,4.00,16501.00,443.00
"ALB","ALBANIA","2020-10-18","2020-42",273.00,5.00,16774.00,448.00
"ALB","ALBANIA","2020-10-19","2020-43",281.00,3.00,17055.00,451.00
"ALB","ALBANIA","2020-10-20","2020-43",295.00,3.00,17350.00,454.00
"ALB","ALBANIA","2020-10-21","2020-43",301.00,4.00,17651.00,458.00
"ALB","ALBANIA","2020-10-22","2020-43",297.00,4.00,17948.00,462.00
"ALB","ALBANIA","2020-10-23","2020-43",302.00,3.00,18250.00,465.00
"ALB","ALBANIA","2020-10-24","2020-43",306.00,4.00,18556.00,469.00
"ALB","ALBANIA","2020-10-25","2020-43",302.00,4.00,18858.00,473.00
"ALB","ALBANIA","2020-10-26","2020-44",299.00,4.00,19157.00,477.00
"ALB","ALBANIA","2020-10-27","2020-44",288.00,3.00,19445.00,480.00
"ALB","ALBANIA","2020-10-28","2020-44",284.00,7.00,19729.00,487.00
"ALB","ALBANIA","2020-10-29","2020-44",311.00,6.00,20040.00,493.00
"ALB","ALBANIA","2020-10-30","2020-44",275.00,6.00,20315.00,499.00
"ALB","ALBANIA","2020-10-31","2020-44",319.00,3.00,20634.00,502.00
"ALB","ALBANIA","2020-11-01","2020-44",241.00,7.00,20875.00,509.00
"ALB","ALBANIA","2020-11-02","2020-45",327.00,9.00,21202.00,518.00
"ALB","ALBANIA","2020-11-03","2020-45",321.00,9.00,21523.00,527.00
"ALB","ALBANIA","2020-11-04","2020-45",381.00,5.00,21904.00,532.00
"ALB","ALBANIA","2020-11-05","2020-45",396.00,4.00,22300.00,536.00
"ALB","ALBANIA","2020-11-06","2020-45",421.00,7.00,22721.00,543.00
"ALB","ALBANIA","2020-11-07","2020-45",489.00,6.00,23210.00,549.00
"ALB","ALBANIA","2020-11-08","2020-45",495.00,8.00,23705.00,557.00
"ALB","ALBANIA","2020-11-09","2020-46",501.00,2.00,24206.00,559.00
"ALB","ALBANIA","2020-11-10","2020-46",525.00,12.00,24731.00,571.00
"ALB","ALBANIA","2020-11-11","2020-46",563.00,8.00,25294.00,579.00
"ALB","ALBANIA","2020-11-12","2020-46",507.00,11.00,25801.00,590.00
"ALB","ALBANIA","2020-11-13","2020-46",410.00,8.00,26211.00,598.00
"ALB","ALBANIA","2020-11-14","2020-46",490.00,7.00,26701.00,605.00
"ALB","ALBANIA","2020-11-15","2020-46",532.00,7.00,27233.00,612.00
"ALB","ALBANIA","2020-11-16","2020-47",597.00,11.00,27830.00,623.00
"ALB","ALBANIA","2020-11-17","2020-47",602.00,8.00,28432.00,631.00
"ALB","ALBANIA","2020-11-18","2020-47",694.00,6.00,29126.00,637.00
"ALB","ALBANIA","2020-11-19","2020-47",711.00,9.00,29837.00,646.00
"ALB","ALBANIA","2020-11-20","2020-47",786.00,11.00,30623.00,657.00
"ALB","ALBANIA","2020-11-21","2020-47",836.00,15.00,31459.00,672.00
"ALB","ALBANIA","2020-11-22","2020-47",737.00,13.00,32196.00,685.00
"ALB","ALBANIA","2020-11-23","2020-48",565.00,14.00,32761.00,699.00
"ALB","ALBANIA","2020-11-24","2020-48",795.00,17.00,33556.00,716.00
"ALB","ALBANIA","2020-11-25","2020-48",744.00,19.00,34300.00,735.00
"ALB","ALBANIA","2020-11-26","2020-48",644.00,8.00,34944.00,743.00
"ALB","ALBANIA","2020-11-27","2020-48",656.00,10.00,35600.00,753.00
"ALB","ALBANIA","2020-11-28","2020-48",645.00,18.00,36245.00,771.00
"ALB","ALBANIA","2020-11-29","2020-48",545.00,16.00,36790.00,787.00
"ALB","ALBANIA","2020-11-30","2020-49",835.00,11.00,37625.00,798.00
"ALB","ALBANIA","2020-12-01","2020-49",557.00,12.00,38182.00,810.00
"ALB","ALBANIA","2020-12-02","2020-49",832.00,12.00,39014.00,822.00
"ALB","ALBANIA","2020-12-03","2020-49",705.00,17.00,39719.00,839.00
"ALB","ALBANIA","2020-12-04","2020-49",782.00,13.00,40501.00,852.00
"ALB","ALBANIA","2020-12-05","2020-49",801.00,18.00,41302.00,870.00
"ALB","ALBANIA","2020-12-06","2020-49",846.00,19.00,42148.00,889.00
"ALB","ALBANIA","2020-12-07","2020-50",840.00,16.00,42988.00,905.00
"ALB","ALBANIA","2020-12-08","2020-50",695.00,17.00,43683.00,922.00
"ALB","ALBANIA","2020-12-09","2020-50",753.00,14.00,44436.00,936.00
"ALB","ALBANIA","2020-12-10","2020-50",752.00,15.00,45188.00,951.00
"ALB","ALBANIA","2020-12-11","2020-50",873.00,14.00,46061.00,965.00
"ALB","ALBANIA","2020-12-12","2020-50",802.00,12.00,46863.00,977.00
"ALB","ALBANIA","2020-12-13","2020-50",879.00,12.00,47742.00,989.00
"ALB","ALBANIA","2020-12-14","2020-51",788.00,14.00,48530.00,1003.00
"ALB","ALBANIA","2020-12-15","2020-51",661.00,13.00,49191.00,1016.00
"ALB","ALBANIA","2020-12-16","2020-51",809.00,12.00,50000.00,1028.00
"ALB","ALBANIA","2020-12-17","2020-51",637.00,12.00,50637.00,1040.00
"ALB","ALBANIA","2020-12-18","2020-51",787.00,15.00,51424.00,1055.00
"ALB","ALBANIA","2020-12-19","2020-51",580.00,11.00,52004.00,1066.00
"ALB","ALBANIA","2020-12-20","2020-51",538.00,8.00,52542.00,1074.00
"ALB","ALBANIA","2020-12-21","2020-52",461.00,14.00,53003.00,1088.00
"ALB","ALBANIA","2020-12-22","2020-52",422.00,10.00,53425.00,1098.00
"ALB","ALBANIA","2020-12-23","2020-52",389.00,13.00,53814.00,1111.00
"ALB","ALBANIA","2020-12-24","2020-52",503.00,6.00,54317.00,1117.00
"ALB","ALBANIA","2020-12-25","2020-52",510.00,8.00,54827.00,1125.00
"ALB","ALBANIA","2020-12-26","2020-52",553.00,9.00,55380.00,1134.00
"ALB","ALBANIA","2020-12-27","2020-52",375.00,9.00,55755.00,1143.00
"ALB","ALBANIA","2020-12-28","2020-53",499.00,10.00,56254.00,1153.00
"ALB","ALBANIA","2020-12-29","2020-53",318.00,11.00,56572.00,1164.00
"ALB","ALBANIA","2020-12-30","2020-53",574.00,6.00,57146.00,1170.00
"ALB","ALBANIA","2020-12-31","2020-53",581.00,4.00,57727.00,1174.00
"ALB","ALBANIA","2021-01-01","2020-53",589.00,7.00,58316.00,1181.00
"ALB","ALBANIA","2021-01-02","2020-53",407.00,5.00,58723.00,1186.00
"ALB","ALBANIA","2021-01-03","2020-53",268.00,4.00,58991.00,1190.00
"ALB","ALBANIA","2021-01-04","2021-01",447.00,3.00,59438.00,1193.00
"ALB","ALBANIA","2021-01-05","2021-01",185.00,6.00,59623.00,1199.00
"ALB","ALBANIA","2021-01-06","2021-01",660.00,11.00,60283.00,1210.00
"ALB","ALBANIA","2021-01-07","2021-01",725.00,7.00,61008.00,1217.00
"ALB","ALBANIA","2021-01-08","2021-01",697.00,6.00,61705.00,1223.00
"ALB","ALBANIA","2021-01-09","2021-01",673.00,7.00,62378.00,1230.00
"ALB","ALBANIA","2021-01-10","2021-01",655.00,3.00,63033.00,1233.00
"ALB","ALBANIA","2021-01-11","2021-02",562.00,8.00,63595.00,1241.00
"ALB","ALBANIA","2021-01-12","2021-02",376.00,6.00,63971.00,1247.00
"ALB","ALBANIA","2021-01-13","2021-02",656.00,5.00,64627.00,1252.00
"ALB","ALBANIA","2021-01-14","2021-02",707.00,4.00,65334.00,1256.00
"ALB","ALBANIA","2021-01-15","2021-02",660.00,5.00,65994.00,1261.00
"ALB","ALBANIA","2021-01-16","2021-02",641.00,4.00,66635.00,1265.00
"ALB","ALBANIA","2021-01-17","2021-02",581.00,5.00,67216.00,1270.00
"ALB","ALBANIA","2021-01-18","2021-03",474.00,7.00,67690.00,1277.00
"ALB","ALBANIA","2021-01-19","2021-03",292.00,4.00,67982.00,1281.00
"ALB","ALBANIA","2021-01-20","2021-03",586.00,6.00,68568.00,1287.00
"ALB","ALBANIA","2021-01-21","2021-03",670.00,4.00,69238.00,1291.00
"ALB","ALBANIA","2021-01-22","2021-03",678.00,5.00,69916.00,1296.00
"ALB","ALBANIA","2021-01-23","2021-03",739.00,7.00,70655.00,1303.00
"ALB","ALBANIA","2021-01-24","2021-03",786.00,7.00,71441.00,1310.00
"ALB","ALBANIA","2021-01-25","2021-04",833.00,5.00,72274.00,1315.00
"ALB","ALBANIA","2021-01-26","2021-04",538.00,9.00,72812.00,1324.00
"ALB","ALBANIA","2021-01-27","2021-04",879.00,8.00,73691.00,1332.00
"ALB","ALBANIA","2021-01-28","2021-04",876.00,7.00,74567.00,1339.00
"ALB","ALBANIA","2021-01-29","2021-04",887.00,11.00,75454.00,1350.00
"ALB","ALBANIA","2021-01-30","2021-04",896.00,8.00,76350.00,1358.00
"ALB","ALBANIA","2021-01-31","2021-04",901.00,11.00,77251.00,1369.00
"ALB","ALBANIA","2021-02-01","2021-05",876.00,11.00,78127.00,1380.00
"ALB","ALBANIA","2021-02-02","2021-05",865.00,13.00,78992.00,1393.00
"ALB","ALBANIA","2021-02-03","2021-05",942.00,5.00,79934.00,1398.00
"ALB","ALBANIA","2021-02-04","2021-05",1007.00,6.00,80941.00,1404.00
"ALB","ALBANIA","2021-02-05","2021-05",1052.00,14.00,81993.00,1418.00
"ALB","ALBANIA","2021-02-06","2021-05",1089.00,15.00,83082.00,1433.00
"ALB","ALBANIA","2021-02-07","2021-05",1130.00,13.00,84212.00,1446.00
"ALB","ALBANIA","2021-02-08","2021-06",1124.00,14.00,85336.00,1460.00
"ALB","ALBANIA","2021-02-09","2021-06",953.00,12.00,86289.00,1472.00
"ALB","ALBANIA","2021-02-10","2021-06",1239.00,16.00,87528.00,1488.00
